lon,lat,depth
-75.366005,44.778522,6.686287
-75.365364,44.777737,6.662792
-75.365822,44.777130,4.108646
-75.376106,44.783619,6.968716
-75.375908,44.782898,9.641622
-75.375542,44.784241,5.786043
-75.374855,44.782791,9.978387
-75.374580,44.782192,10.870224
-75.373650,44.781971,10.602407
-75.372742,44.782303,10.492398
-75.371773,44.781734,7.804396
-75.371819,44.781052,5.614320
-75.365532,44.779301,4.488798
-75.364555,44.779251,7.167439
-75.363884,44.778439,6.607714
-75.364220,44.777706,3.905579
-75.374794,44.784054,7.773794
-75.374306,44.783325,9.293230
-75.374290,44.784863,7.733418
-75.374168,44.784405,8.397571
-75.373421,44.783421,11.042287
-75.372650,44.783020,11.466781
-75.371765,44.783459,13.231670
-75.370842,44.783192,12.510774
-75.370766,44.782192,8.057884
-75.369812,44.781963,5.171992
-75.364037,44.780563,4.644424
-75.363953,44.779881,7.000499
-75.362923,44.779816,9.205874
-75.362488,44.779297,6.633381
-75.362846,44.778549,3.868281
-75.373344,44.784008,10.746791
-75.373718,44.784954,8.712247
-75.372841,44.784908,10.301148
-75.372597,44.784412,11.671536
-75.373657,44.785629,7.513752
-75.371803,44.784267,13.731923
-75.370827,44.784794,14.604095
-75.370010,44.784561,15.993091
-75.370064,44.783772,14.400020
-75.369080,44.783749,12.357814
-75.368370,44.783306,9.536659
-75.368645,44.782627,6.790638
-75.362968,44.780956,6.819837
-75.362335,44.780544,9.240604
-75.362801,44.781590,3.977942
-75.361488,44.780666,9.196031
-75.360992,44.780071,6.823866
-75.361404,44.779430,4.295946
-75.372780,44.785580,9.102654
-75.372253,44.786072,8.903722
-75.371490,44.785980,10.673809
-75.370804,44.785526,13.115300
-75.372398,44.787029,6.486977
-75.369804,44.786083,12.581624
-75.368752,44.785969,12.437997
-75.368286,44.785404,11.591586
-75.368813,44.784893,13.210916
-75.368279,44.784443,11.231641
-75.367043,44.784382,6.742336
-75.366974,44.783718,6.690268
-75.361870,44.782043,6.402837
-75.360985,44.781872,9.266565
-75.360847,44.781261,9.174273
-75.361847,44.782734,3.764411
-75.359894,44.780975,7.376548
-75.359985,44.780243,4.996178
-75.371338,44.787342,9.307835
-75.370888,44.786777,11.637873
-75.369919,44.786789,12.206535
-75.371490,44.788544,5.790014
-75.370964,44.787884,9.804345
-75.369225,44.787540,11.755753
-75.368309,44.787731,9.923840
-75.367699,44.787170,10.075352
-75.367867,44.786469,10.712870
-75.366844,44.786224,10.337003
-75.366982,44.785629,9.342889
-75.366280,44.785061,6.472914
-75.365189,44.785172,4.268305
-75.361092,44.783203,6.622705
-75.360359,44.783016,9.240151
-75.360229,44.782379,9.245585
-75.359383,44.782120,7.051445
-75.359169,44.781330,5.274699
-75.361137,44.783920,4.061096
-75.369812,44.788074,11.683601
-75.370781,44.788910,6.977638
-75.369850,44.788605,9.490417
-75.371346,44.790546,2.891370
-75.370483,44.790020,4.793611
-75.370506,44.789379,5.564757
-75.369576,44.789074,8.077537
-75.369019,44.789516,7.068185
-75.368156,44.789440,8.312454
-75.367760,44.788662,9.683074
-75.366646,44.788876,9.512612
-75.365898,44.788441,9.942156
-75.365974,44.787907,10.287305
-75.366669,44.787441,10.246226
-75.366165,44.786770,10.204535
-75.365219,44.786846,9.822959
-75.364693,44.786129,6.601064
-75.363655,44.786320,4.004038
-75.360542,44.784397,6.714689
-75.359886,44.784206,9.160766
-75.359749,44.783535,9.124619
-75.359001,44.783356,6.755655
-75.358772,44.782581,4.677046
-75.360954,44.785553,4.487933
-75.360512,44.785160,6.705510
-75.370903,44.791553,3.061416
-75.369453,44.791813,5.082647
-75.368866,44.791122,5.724398
-75.369446,44.790333,5.605408
-75.371696,44.792309,1.796264
-75.367828,44.791138,5.713674
-75.367546,44.790279,6.838953
-75.366600,44.790298,8.435533
-75.366096,44.789673,9.738571
-75.365013,44.789837,9.663285
-75.364326,44.789349,10.093581
-75.364662,44.788761,10.598413
-75.363983,44.788387,11.072647
-75.364189,44.787750,10.516690
-75.364952,44.787586,10.387607
-75.363365,44.787495,9.971922
-75.363098,44.787014,6.699069
-75.362244,44.786983,4.214614
-75.359970,44.785564,9.201445
-75.359497,44.785309,9.182237
-75.359390,44.784710,9.132379
-75.358681,44.784573,6.879013
-75.358437,44.783886,4.538437
-75.360733,44.786236,6.971827
-75.360191,44.786404,9.152543
-75.359856,44.786121,9.164584
-75.361153,44.786572,4.605759
-75.370911,44.793156,3.832123
-75.369530,44.793262,4.288813
-75.368866,44.792675,4.274183
-75.367592,44.792927,4.582081
-75.366783,44.792400,4.528612
-75.366966,44.791668,5.089947
-75.371193,44.793911,3.161494
-75.366158,44.791107,6.347777
-75.365273,44.791172,7.523798
-75.364632,44.790516,9.536267
-75.363564,44.790634,9.641833
-75.362877,44.790096,10.218366
-75.363251,44.789501,10.543095
-75.362602,44.788975,10.809602
-75.362999,44.788452,10.834321
-75.362640,44.787952,10.156250
-75.361824,44.787796,9.546620
-75.361694,44.787312,6.877837
-75.361046,44.787079,6.844350
-75.359184,44.786392,9.039036
-75.358856,44.786190,8.864430
-75.359062,44.785664,8.970771
-75.358429,44.785625,6.407576
-75.358162,44.785126,4.365676
-75.360260,44.787251,9.102151
-75.359825,44.786911,9.044275
-75.359100,44.786911,8.955944
-75.370331,44.794605,3.280313
-75.369255,44.794678,4.894794
-75.368736,44.794086,5.232664
-75.367531,44.794270,4.598830
-75.367050,44.793701,3.962875
-75.365837,44.793850,4.384962
-75.365211,44.793278,4.375715
-75.365608,44.792603,3.900160
-75.364899,44.791931,5.637517
-75.363831,44.792007,7.546429
-75.363136,44.791363,9.538278
-75.362007,44.791508,9.878188
-75.361298,44.790878,10.500743
-75.361717,44.790195,10.737363
-75.361267,44.789661,10.861217
-75.361771,44.789036,10.608726
-75.361137,44.788609,10.002362
-75.361107,44.788082,9.571486
-75.360199,44.787769,9.160502
-75.358284,44.787251,6.568673
-75.357735,44.786694,4.088572
-75.358223,44.786148,6.301237
-75.359322,44.788105,9.179879
-75.358284,44.787861,6.756189
-75.368729,44.795368,3.835233
-75.367653,44.795856,3.459493
-75.366745,44.795715,4.461153
-75.366661,44.794926,5.464564
-75.365601,44.794617,5.014292
-75.364586,44.794769,5.277690
-75.363655,44.794109,4.619321
-75.364044,44.793385,4.346677
-75.363365,44.792786,5.780036
-75.362267,44.792912,7.349672
-75.361603,44.792286,9.455976
-75.360504,44.792431,10.252036
-75.359787,44.791813,11.030703
-75.360168,44.791042,10.857198
-75.359283,44.790451,10.345478
-75.359520,44.789806,9.394652
-75.360443,44.789562,9.988960
-75.360382,44.788898,9.454888
-75.359474,44.788712,9.043390
-75.357170,44.788406,4.535941
-75.358803,44.789234,8.901413
-75.357536,44.789173,6.817654
-75.364952,44.796925,2.182473
-75.365395,44.796173,3.672538
-75.364296,44.795544,4.939346
-75.362877,44.795593,4.138899
-75.362091,44.794952,4.513396
-75.362579,44.794235,4.655475
-75.361870,44.793640,5.952467
-75.360847,44.793713,8.018544
-75.360146,44.793133,10.211807
-75.359062,44.793293,13.364573
-75.358261,44.792751,13.985763
-75.358635,44.791981,11.611663
-75.357841,44.791351,10.882615
-75.358116,44.790600,9.789933
-75.357063,44.789890,6.755348
-75.355820,44.790142,4.205024
-75.363441,44.797123,2.883155
-75.362465,44.796429,3.572773
-75.362984,44.798038,2.226306
-75.361473,44.796661,4.254644
-75.360619,44.796417,4.836712
-75.360008,44.795734,9.233724
-75.360634,44.794971,9.122821
-75.360115,44.794331,11.330978
-75.358955,44.794071,15.875694
-75.357841,44.794392,17.509369
-75.356758,44.793774,14.986550
-75.357071,44.792912,13.974064
-75.356293,44.792282,11.261300
-75.356689,44.791489,10.543950
-75.355713,44.790985,6.900944
-75.354645,44.791138,4.207126
-75.361595,44.798279,2.909597
-75.361061,44.797604,4.248316
-75.361099,44.799305,2.288420
-75.360199,44.797359,4.830384
-75.359291,44.797649,4.022638
-75.358345,44.796963,6.673050
-75.358643,44.795994,11.877807
-75.357635,44.795353,15.215783
-75.356331,44.795704,14.121793
-75.355415,44.795002,15.578723
-75.355644,44.794033,14.149895
-75.354622,44.793568,12.388056
-75.354530,44.792889,10.555009
-75.355232,44.792332,10.699924
-75.354561,44.791698,7.288754
-75.353615,44.791779,4.249212
-75.359978,44.799541,3.200619
-75.359131,44.799103,4.254770
-75.358803,44.798477,3.873545
-75.359505,44.801006,4.361122
-75.359550,44.800282,4.392259
-75.357582,44.798573,4.369746
-75.356705,44.798138,6.827758
-75.356987,44.797352,8.981971
-75.355980,44.796738,13.092737
-75.354652,44.796879,15.036931
-75.353973,44.796124,16.385149
-75.354378,44.795277,15.897885
-75.353462,44.794800,14.574846
-75.353500,44.794067,12.493844
-75.352379,44.793720,7.599799
-75.352509,44.792828,4.104855
-75.353539,44.792492,7.165855
-75.358574,44.800217,6.148388
-75.358315,44.799683,5.317835
-75.357460,44.799683,6.018410
-75.357056,44.799206,5.451546
-75.358566,44.801300,6.036593
-75.358162,44.800751,6.850660
-75.358162,44.802013,4.274109
-75.355858,44.799389,6.534622
-75.355499,44.798740,8.373013
-75.354515,44.798862,10.711162
-75.354240,44.798313,12.970067
-75.354179,44.797558,14.730326
-75.353203,44.797516,16.910498
-75.352455,44.797153,17.076302
-75.352196,44.796570,15.625527
-75.352852,44.796093,15.923977
-75.352516,44.795330,14.016006
-75.351395,44.795116,9.048503
-75.351219,44.794250,4.713297
-75.357437,44.800770,5.369730
-75.357002,44.800236,5.368033
-75.356300,44.800232,5.901097
-75.355553,44.799866,7.634550
-75.357338,44.802044,5.189488
-75.357025,44.801350,5.471043
-75.356567,44.803223,3.785636
-75.356575,44.802597,5.575141
-75.354744,44.800354,6.805983
-75.353790,44.800491,7.650394
-75.353615,44.799809,10.332599
-75.352898,44.799744,14.046948
-75.352852,44.799072,16.610399
-75.353302,44.798595,15.154952
-75.352951,44.798100,17.319878
-75.352295,44.798115,18.554884
-75.351891,44.797565,17.419767
-75.351311,44.797531,16.587387
-75.350693,44.797180,14.790470
-75.350525,44.796711,12.693677
-75.351158,44.796329,13.101023
-75.350685,44.795643,8.431968
-75.349724,44.795837,4.047387
-75.356255,44.801304,5.676165
-75.355972,44.800724,6.107917
-75.355095,44.800869,6.549349
-75.355705,44.802326,7.189543
-75.355705,44.801731,7.009012
-75.355347,44.803654,5.289347
-75.354492,44.803268,6.994160
-75.354836,44.802570,7.104851
-75.355232,44.804260,3.915944
-75.354912,44.801479,5.996778
-75.354347,44.801968,5.888934
-75.353371,44.802002,7.813609
-75.353004,44.801327,9.174462
-75.351906,44.801270,14.258786
-75.351562,44.800503,17.091618
-75.352074,44.799984,17.013664
-75.351570,44.799389,19.959919
-75.352081,44.798977,19.162846
-75.351875,44.798512,18.942406
-75.351074,44.798367,17.562672
-75.350914,44.797939,16.342772
-75.350296,44.797588,14.545853
-75.349648,44.797840,13.106200
-75.348892,44.797657,8.687195
-75.348892,44.797039,5.123876
-75.349663,44.796555,7.988725
-75.354408,44.804920,3.795403
-75.353287,44.805058,6.765712
-75.352753,44.804367,9.912860
-75.353432,44.803509,8.027579
-75.352806,44.802845,10.062944
-75.351685,44.802776,12.555058
-75.351166,44.801880,15.390046
-75.350128,44.801605,14.789411
-75.349800,44.800812,14.812010
-75.350487,44.800320,18.245474
-75.350166,44.799671,16.733904
-75.350746,44.799259,18.526304
-75.350456,44.798695,16.349499
-75.349648,44.798527,13.689941
-75.348976,44.798939,12.440193
-75.348000,44.798798,8.019321
-75.347908,44.798203,4.850066
-75.352852,44.805939,5.388990
-75.351845,44.806217,8.428288
-75.350769,44.805752,12.459825
-75.350555,44.804836,13.658158
-75.351524,44.804279,12.471955
-75.351082,44.803356,13.078788
-75.349831,44.802990,12.901609
-75.349403,44.802135,11.777244
-75.348259,44.801865,10.685257
-75.348083,44.801174,11.154832
-75.348900,44.800644,12.269418
-75.348640,44.800007,12.276328
-75.349213,44.799519,13.307351
-75.347725,44.800037,11.001662
-75.347321,44.799412,7.611814
-75.346436,44.799469,4.415432
-75.351746,44.807064,5.016019
-75.350456,44.807220,7.486442
-75.349785,44.806427,11.521428
-75.348732,44.806290,12.326201
-75.348129,44.805508,12.445502
-75.348343,44.804749,11.745286
-75.349434,44.804413,13.091380
-75.349144,44.803493,11.727998
-75.348000,44.803257,10.448231
-75.347542,44.802490,10.529855
-75.346458,44.802414,10.766229
-75.345985,44.801697,10.868339
-75.346466,44.800949,10.727395
-75.347343,44.800793,11.106967
-75.345955,44.800251,7.425709
-75.345055,44.800312,4.192610
-75.350227,44.807926,4.394985
-75.348976,44.808334,5.387375
-75.347824,44.808033,9.154897
-75.347832,44.807117,11.708215
-75.346863,44.806904,12.581269
-75.346954,44.805920,11.757445
-75.346039,44.805653,11.083476
-75.345840,44.804749,10.391288
-75.346451,44.804001,10.179049
-75.347473,44.804016,10.369801
-75.345894,44.803165,10.493853
-75.344879,44.803150,10.713578
-75.344383,44.802418,10.985878
-75.344933,44.801716,10.868260
-75.344505,44.801037,7.494218
-75.343513,44.801025,4.366000
-75.349030,44.809155,3.382946
-75.348167,44.809784,3.371407
-75.347282,44.809971,4.113058
-75.346642,44.809521,5.960112
-75.346794,44.808716,8.166017
-75.345757,44.808521,10.041927
-75.345825,44.807632,11.903863
-75.344963,44.807323,11.391908
-75.345093,44.806332,11.395345
-75.344147,44.806107,10.828750
-75.343956,44.805309,10.614797
-75.344696,44.804626,10.489202
-75.344292,44.803860,10.496690
-75.343193,44.803814,10.646102
-75.342766,44.803101,10.685739
-75.343376,44.802410,10.808623
-75.342934,44.801701,7.562788
-75.341919,44.801651,4.391591
-75.346832,44.810848,3.015922
-75.345924,44.811062,4.102646
-75.345436,44.810627,5.391278
-75.345695,44.809963,6.151608
-75.344887,44.809795,6.487137
-75.344795,44.809158,8.171553
-75.343727,44.809040,9.630895
-75.343254,44.808304,11.334331
-75.343788,44.807636,11.295037
-75.343285,44.806820,11.207070
-75.342430,44.806667,11.170438
-75.342117,44.805836,10.833862
-75.342773,44.805191,10.656540
-75.342422,44.804462,10.680360
-75.341240,44.804321,10.829937
-75.340942,44.803585,10.536267
-75.341698,44.803013,10.426328
-75.341293,44.802280,7.378015
-75.340210,44.802021,4.296154
-75.345528,44.811829,2.763063
-75.344849,44.812023,2.821860
-75.344337,44.811493,3.144699
-75.344536,44.810863,4.374535
-75.344177,44.810352,5.196494
-75.343422,44.810364,4.860101
-75.343071,44.809681,7.610085
-75.342339,44.809826,6.944399
-75.341713,44.809490,8.221378
-75.341377,44.808853,11.503655
-75.341942,44.808270,12.629243
-75.341217,44.807720,13.766499
-75.341515,44.807114,12.471694
-75.340843,44.806641,12.184617
-75.341217,44.805908,11.016513
-75.340500,44.805508,12.195752
-75.340370,44.804810,12.073435
-75.339294,44.804489,12.892489
-75.339027,44.803696,12.669390
-75.339813,44.803284,11.556664
-75.339485,44.802456,8.364864
-75.338463,44.802288,7.494759
-75.338058,44.801682,3.312899
-75.344460,44.812763,1.870526
-75.343880,44.812668,1.624628
-75.343819,44.811829,2.045649
-75.343170,44.811558,1.559299
-75.342926,44.810902,2.781178
-75.342285,44.810642,3.467765
-75.341690,44.810852,2.904467
-75.341057,44.810455,4.643588
-75.341026,44.809917,6.483864
-75.340263,44.809742,7.297489
-75.339905,44.809265,9.090287
-75.340340,44.808807,11.558938
-75.339653,44.808292,12.502294
-75.339973,44.807796,13.584268
-75.339394,44.807209,14.151707
-75.339966,44.806671,14.046861
-75.339661,44.805988,14.012921
-75.338799,44.805725,14.764133
-75.338554,44.804920,13.766019
-75.337494,44.804890,13.702830
-75.337074,44.804306,12.586995
-75.337852,44.803539,12.427083
-75.337624,44.802952,10.444253
-75.336815,44.802750,9.267719
-75.337105,44.801891,6.312052
-75.336487,44.801483,4.466207
-75.341385,44.811371,1.769138
-75.340508,44.811359,2.340022
-75.340034,44.810963,3.493350
-75.340279,44.810577,4.661586
-75.339798,44.810150,6.071954
-75.339058,44.810047,7.296858
-75.338600,44.809525,9.097841
-75.338982,44.809147,9.665735
-75.338745,44.808529,11.039000
-75.337936,44.808228,10.896636
-75.337738,44.807446,11.123241
-75.338402,44.806992,12.996642
-75.338104,44.806183,13.643008
-75.337219,44.805737,12.896817
-75.336533,44.806126,12.025210
-75.335434,44.805836,12.974696
-75.335106,44.805065,13.871276
-75.335922,44.804352,12.593625
-75.335350,44.803532,10.839960
-75.335831,44.802868,9.748809
-75.335533,44.802032,7.054314
-75.334755,44.801804,4.017145
-75.340202,44.811707,1.776933
-75.339615,44.811859,1.835456
-75.339203,44.811646,2.448708
-75.339310,44.811096,3.543513
-75.338776,44.810848,5.055978
-75.338631,44.810368,7.153345
-75.337898,44.810242,7.709805
-75.337852,44.809692,8.858676
-75.337273,44.809437,9.221369
-75.337212,44.808674,10.623225
-75.336311,44.808315,10.809504
-75.336052,44.807453,10.857675
-75.336754,44.807034,10.898003
-75.335075,44.807178,10.762516
-75.334679,44.806469,11.752330
-75.333466,44.806553,11.638104
-75.332619,44.806030,12.308873
-75.332939,44.805309,14.148349
-75.334030,44.804890,14.454652
-75.333542,44.804108,12.902809
-75.334045,44.803455,10.565768
-75.333214,44.802746,6.570546
-75.333641,44.802124,3.857225
-75.338646,44.811840,2.740570
-75.338219,44.811581,3.984651
-75.338127,44.811291,4.746750
-75.338249,44.811016,5.249588
-75.337715,44.810833,6.742238
-75.337509,44.810528,7.105090
-75.336830,44.810452,7.276502
-75.336655,44.809906,8.243913
-75.335960,44.809780,9.490073
-75.335480,44.809284,10.672497
-75.335548,44.808659,10.857137
-75.334351,44.808369,10.824072
-75.334137,44.807751,10.681278
-75.333076,44.807388,10.523444
-75.331848,44.807632,10.608780
-75.330750,44.806992,11.268258
-75.331139,44.806229,11.853691
-75.330055,44.805542,11.703175
-75.330528,44.804825,10.934746
-75.331924,44.804790,12.924737
-75.332298,44.804089,11.816041
-75.331245,44.803467,6.902994
-75.331657,44.802769,3.994538
-75.337669,44.811691,4.234268
-75.337349,44.811466,5.448491
-75.337593,44.811268,5.957062
-75.337372,44.811047,6.735858
-75.336945,44.811050,6.732445
-75.336617,44.810760,6.910236
-75.335442,44.810257,9.375619
-75.336243,44.810822,4.970361
-75.334450,44.810055,10.514009
-75.334358,44.809505,10.738933
-75.333656,44.809002,10.798728
-75.332527,44.809082,10.541997
-75.331581,44.808414,10.528577
-75.330360,44.808655,10.446818
-75.329247,44.808414,12.073351
-75.328690,44.807804,12.594944
-75.329262,44.807102,11.741081
-75.328239,44.806461,11.487830
-75.328644,44.805664,10.864490
-75.327339,44.805134,7.117781
-75.327446,44.804348,4.966513
-75.328819,44.803692,4.947187
-75.329987,44.803925,7.156675
-75.336967,44.811966,4.266740
-75.336800,44.811810,5.410952
-75.336975,44.811535,5.783553
-75.336792,44.811340,6.288710
-75.336479,44.811443,5.423895
-75.336250,44.811218,3.927755
-75.333862,44.810497,9.715375
-75.336006,44.811371,2.711453
-75.332680,44.810505,9.834467
-75.332024,44.809860,10.579701
-75.330826,44.809971,10.630977
-75.330116,44.809429,10.511517
-75.328896,44.809673,10.510753
-75.328346,44.809116,11.873315
-75.327339,44.809254,13.148898
-75.326546,44.808613,14.261666
-75.326996,44.807865,13.507676
-75.326027,44.807159,11.897694
-75.326698,44.806458,10.731709
-75.326073,44.805660,7.204639
-75.324745,44.805344,4.468184
-75.337021,44.812286,4.177847
-75.336800,44.812534,5.048515
-75.336388,44.812389,5.878826
-75.336288,44.811962,5.448955
-75.336510,44.811779,5.506834
-75.336021,44.811779,4.149715
-75.332146,44.811298,6.745252
-75.335724,44.811916,3.189047
-75.331001,44.811451,7.543950
-75.330353,44.810772,10.684442
-75.329201,44.810944,10.820901
-75.328453,44.810390,10.766673
-75.327156,44.810658,10.551124
-75.326599,44.810085,11.570786
-75.325447,44.809956,13.406701
-75.325294,44.808971,14.470284
-75.323952,44.808659,15.027165
-75.323463,44.807758,13.651858
-75.324394,44.807053,11.804506
-75.323730,44.806030,7.902067
-75.322350,44.805775,5.396508
-75.337074,44.813084,3.504981
-75.336662,44.813404,4.329229
-75.336037,44.813126,5.903164
-75.336037,44.812656,5.909228
-75.335655,44.812366,4.518690
-75.330559,44.812286,4.386347
-75.335182,44.812531,3.303450
-75.329521,44.812439,7.446171
-75.328819,44.811779,10.740232
-75.327766,44.812000,10.888562
-75.326859,44.811436,10.753678
-75.325813,44.812023,10.488681
-75.324821,44.811646,10.420960
-75.324593,44.810535,12.233752
-75.323280,44.810314,13.612230
-75.322807,44.809429,15.342055
-75.321404,44.809250,10.517969
-75.320793,44.808208,6.213014
-75.321709,44.807491,9.661795
-75.321236,44.806530,5.308884
-75.336807,44.814510,2.618387
-75.336479,44.813950,4.249371
-75.335594,44.813969,6.079189
-75.335472,44.813442,6.251793
-75.334999,44.813141,5.042616
-75.329155,44.813313,5.350384
-75.334198,44.813374,3.547288
-75.328102,44.813511,8.557780
-75.327423,44.812866,10.801895
-75.326225,44.812943,10.640951
-75.325951,44.813862,10.152331
-75.324768,44.814026,10.232678
-75.323662,44.813141,12.097733
-75.323784,44.812107,11.950770
-75.322754,44.811253,13.355309
-75.321678,44.811523,13.148696
-75.320610,44.810993,8.487918
-75.320427,44.810017,5.571522
-75.336151,44.815113,3.561317
-75.335426,44.814938,5.443619
-75.335197,44.814350,6.330510
-75.336433,44.815659,2.586138
-75.334343,44.814404,6.763269
-75.333794,44.814037,4.899760
-75.327782,44.814381,6.413512
-75.332726,44.814251,3.086919
-75.326820,44.814655,8.169007
-75.326576,44.815491,7.468517
-75.325409,44.815746,9.886664
-75.324471,44.815067,10.667501
-75.323174,44.815235,12.611076
-75.322258,44.814465,14.231608
-75.322456,44.813404,14.153087
-75.321503,44.812649,13.799510
-75.320442,44.812946,12.499119
-75.319351,44.812450,7.410807
-75.319328,44.811626,4.050421
-75.335571,44.816174,2.887132
-75.334648,44.815968,4.213331
-75.334770,44.815277,5.794640
-75.334084,44.814972,6.685802
-75.333199,44.815338,7.134266
-75.332390,44.814976,5.398890
-75.327240,44.815720,5.478186
-75.331192,44.815109,3.789373
-75.327263,44.816147,6.157787
-75.327065,44.816833,8.047654
-75.326256,44.817219,9.261399
-75.325142,44.816635,10.105867
-75.324013,44.817028,11.033457
-75.322983,44.816299,12.757829
-75.321976,44.816620,14.101303
-75.320953,44.815838,15.398211
-75.321053,44.814743,15.675268
-75.320198,44.813992,14.296354
-75.319099,44.814102,12.387834
-75.318489,44.813152,7.652540
-75.317322,44.813168,4.497169
-75.332893,44.816700,4.011314
-75.333534,44.816051,5.660980
-75.331596,44.816605,5.898226
-75.330849,44.815800,6.020113
-75.328941,44.815784,4.529296
-75.328194,44.816273,6.042977
-75.329811,44.816067,6.034548
-75.328011,44.816959,7.932847
-75.328712,44.817505,6.569740
-75.328163,44.818283,4.830340
-75.326645,44.818127,7.407192
-75.325958,44.818874,5.235364
-75.324791,44.819004,7.044462
-75.323967,44.818142,10.031366
-75.322899,44.818554,10.450777
-75.321938,44.817760,12.796340
-75.320930,44.818100,13.341254
-75.320000,44.817341,15.141878
-75.320000,44.816219,15.893870
-75.318848,44.815815,15.119931
-75.318459,44.814941,13.136713
-75.317375,44.814831,11.371047
-75.316841,44.814007,7.466799
-75.315598,44.814213,4.144256
-75.330772,44.817383,3.882795
-75.329773,44.817093,6.185122
-75.324127,44.820080,4.331765
-75.322990,44.819721,7.242668
-75.321930,44.820038,7.826241
-75.320831,44.819202,11.579265
-75.319633,44.819431,11.731599
-75.318626,44.818584,13.750272
-75.318901,44.817593,15.398560
-75.318130,44.816708,15.452571
-75.317070,44.816814,14.484966
-75.316109,44.816132,10.952972
-75.316307,44.815380,9.727199
-75.315208,44.815002,5.547132
-75.313683,44.815235,3.070900
-75.321709,44.821091,4.381358
-75.320335,44.821270,7.453213
-75.319366,44.820446,11.050429
-75.318077,44.820652,11.906093
-75.317024,44.819809,13.926517
-75.317299,44.818752,15.089528
-75.316521,44.817867,15.770211
-75.315361,44.817844,14.154840
-75.314995,44.816761,10.368221
-75.314011,44.816639,7.788742
-75.313278,44.815891,4.829576
-75.311790,44.816177,5.631522
-75.310585,44.815765,4.172777
-75.319878,44.822266,7.698407
-75.318611,44.822464,10.931801
-75.317780,44.821674,11.542268
-75.316521,44.821930,12.148170
-75.315674,44.821247,13.268262
-75.315887,44.820160,14.682788
-75.314796,44.819672,16.026108
-75.314568,44.818668,15.207681
-75.313316,44.818386,13.359248
-75.313126,44.817444,9.726928
-75.311836,44.817062,8.612252
-75.310921,44.817657,9.875218
-75.309708,44.817352,9.011185
-75.309425,44.816345,6.289471
-75.308342,44.815922,3.945910
-75.318230,44.823563,11.229405
-75.317146,44.823673,8.008666
-75.316261,44.822819,8.316960
-75.314919,44.822968,7.716785
-75.313873,44.822247,12.867194
-75.314369,44.821423,14.587462
-75.313820,44.820496,15.927672
-75.312744,44.820206,16.043016
-75.312477,44.819096,14.293017
-75.311371,44.818752,11.923663
-75.310516,44.819370,13.639290
-75.309456,44.819061,11.560836
-75.309097,44.818130,8.981174
-75.307716,44.818146,8.303635
-75.306679,44.817394,5.929297
-75.306999,44.816330,3.722276
-75.316536,44.825409,8.056871
-75.316406,44.824520,4.845640
-75.314522,44.823803,3.795171
-75.312988,44.823963,6.754936
-75.312012,44.823261,12.303042
-75.312500,44.822369,14.493687
-75.311554,44.821716,17.176659
-75.311737,44.820789,16.028463
-75.310623,44.820301,15.994095
-75.309456,44.820751,16.527170
-75.308350,44.820385,14.299569
-75.308464,44.819622,11.688040
-75.307312,44.819111,8.699635
-75.305977,44.819378,7.918750
-75.304726,44.818645,4.837015
-75.305031,44.817638,3.243563
-75.315483,44.825882,5.607004
-75.315552,44.826916,9.300173
-75.315460,44.826397,7.189332
-75.312477,44.824787,4.159504
-75.311005,44.824936,7.432377
-75.310165,44.824276,11.737251
-75.310661,44.823425,14.012486
-75.309822,44.822830,15.981839
-75.310242,44.822021,16.955368
-75.309265,44.821548,16.340246
-75.307945,44.821903,16.003883
-75.306801,44.821491,14.766937
-75.307030,44.820766,12.875703
-75.305794,44.820263,9.483288
-75.304321,44.820492,7.768131
-75.303078,44.819843,3.920571
-75.303314,44.818890,2.553993
-75.314751,44.826618,4.425240
-75.314842,44.827137,6.536081
-75.310516,44.825821,5.163624
-75.309235,44.826038,8.567941
-75.308472,44.825363,13.171688
-75.308914,44.824482,14.072248
-75.308136,44.823902,15.660155
-75.308563,44.823109,15.294513
-75.307655,44.822651,15.931679
-75.306305,44.822979,14.408183
-75.305214,44.822586,12.850376
-75.305443,44.821850,13.136926
-75.304176,44.821350,9.530535
-75.302856,44.821552,8.150714
-75.301514,44.820938,4.773132
-75.301598,44.820087,2.305392
-75.309174,44.827637,5.711468
-75.308685,44.826889,9.022107
-75.307350,44.827042,11.754484
-75.306831,44.826412,12.523974
-75.307411,44.825581,14.395347
-75.306679,44.825001,15.268717
-75.306976,44.824207,15.632968
-75.306053,44.823734,13.743829
-75.304817,44.824078,12.254020
-75.303627,44.823547,11.741830
-75.303772,44.822815,11.673833
-75.302666,44.822281,10.580562
-75.301353,44.822269,9.107013
-75.300606,44.821423,5.298042
-75.299469,44.821400,2.901379
-75.308517,44.828419,8.950845
-75.307518,44.828491,12.663764
-75.306847,44.827854,12.156764
-75.309013,44.829021,5.378649
-75.305687,44.828053,11.958133
-75.304741,44.827488,11.916579
-75.304810,44.826679,12.441823
-75.305733,44.826275,13.204442
-75.305672,44.825375,13.940312
-75.304741,44.824921,12.814755
-75.303619,44.825344,13.513595
-75.302498,44.824966,11.270417
-75.302422,44.824017,10.059385
-75.300995,44.823776,9.172829
-75.300591,44.822948,9.191783
-75.299232,44.822514,5.460403
-75.298103,44.822826,3.581334
-75.308609,44.829647,8.684375
-75.307716,44.829922,12.436921
-75.307114,44.829361,12.844117
-75.306175,44.829483,13.914624
